,province,age_group,sex,population,gamma_adj,rho_adj,province_cat,age_group_cat,sex_cat,logit_rho_adj,log_population,Estimated Prevalence,Lower 95% HPDI,Upper 95% HPDI,asd_cases,asd_LCL,asd_UCL
241,Ontario,18-19,Male,176586.0,6692.0272404179705,0.037896703251775174,8,0,1,-3.234257699114718,12.081563288811363,0.03861825841303,0.017297439385148917,0.08524103798785934,6819.443780123316,3054.4856312659067,15052.373934124129
242,Ontario,20-24,Female,491135.0,4520.200782830988,0.009203581057817073,8,1,0,-4.678916429565659,13.104474318068588,0.010844049864520908,0.004815855429716404,0.025210839179864466,5325.892430211476,2365.235156473766,12381.925500602734
243,Ontario,20-24,Male,540010.0,20336.84685484558,0.03766013009915664,8,1,1,-3.2407657055925254,13.19934293688751,0.04287778758025867,0.019838462339763743,0.09666989108676023,23154.434071215484,10712.96804809582,52202.707885761396
244,Ontario,25-29,Female,507400.0,4643.733494392352,0.009152017135183982,8,2,0,-4.684586817924591,13.137054926147318,0.010352042470928618,0.0046202671889047165,0.023253373147313718,5252.626349749181,2344.323571650253,11798.76153494698
245,Ontario,25-29,Male,538840.0,20046.363198295203,0.037202811963282616,8,2,1,-3.2534584364615653,13.197173959812504,0.03980883476090968,0.017913970701422397,0.08757530800541709,21450.59252256857,9652.763972754445,47189.078965638946
246,Ontario,30-34,Female,499145.0,4535.501059606465,0.009086540102788698,8,3,0,-4.691832995503006,13.120651913685451,0.009967830703914424,0.004471148117296999,0.023004376196448885,4975.392856705365,2231.7512270082107,11482.519356576478
247,Ontario,30-34,Male,508060.0,18619.032516965748,0.03664731039043764,8,3,1,-3.269079545962556,13.138354829822374,0.036905981507571475,0.016493536617316347,0.08232430607957238,18750.452964736764,8379.706213793743,41825.686946787544
248,Ontario,35-39,Female,487885.0,4390.485062336762,0.008999016289364834,8,4,0,-4.701600256793205,13.097835001326404,0.009774243586678538,0.004207472285202335,0.021907204943798397,4768.706832286658,2052.7626158659414,10688.19668400508
249,Ontario,35-39,Male,475890.0,17136.61456200576,0.03600961264579159,8,4,1,-3.287295402184743,13.07294201407061,0.03449511238910084,0.015001948573378488,0.07491765290241961,16415.8790348492,7139.277306585089,35652.56183973247
250,Ontario,40-44,Female,471155.0,4185.985004141903,0.008884517842624833,8,5,0,-4.714520864788722,13.062942405910121,0.009864277089615028,0.004332271550617729,0.023023968422790485,4647.603472157569,2041.171402431296,10847.857842239851
251,Ontario,40-44,Male,442270.0,15570.453311884725,0.03520576415285849,8,5,1,-3.3107050279611046,12.999675834289484,0.03353298522516374,0.014833778855183048,0.07284354712024346,14830.633375533169,6560.535374281807,32216.515584870078
252,Ontario,45-49,Female,479390.0,4183.975760127589,0.00872770762871063,8,6,0,-4.7324865119632475,13.080269741357268,0.009542677480300573,0.004119268538050964,0.02132962744981749,4574.664157281291,1974.7361444562514,10225.210103168007
253,Ontario,45-49,Male,460980.0,15737.747737317612,0.0341397625435325,8,6,1,-3.3425563800548934,13.041109937089736,0.03366907071821994,0.014631155957616661,0.07204468509957124,15520.768219685027,6744.670273342129,33211.15893720035
254,Ontario,50-54,Female,500395.0,4243.488274579595,0.00848027713022631,8,7,0,-4.761495709992335,13.123153065518578,0.009262313826800334,0.004059226971876349,0.021311744600589155,4634.815527361753,2031.2168805920658,10664.29043941181
255,Ontario,50-54,Male,491315.0,16021.706572119076,0.032609846172250136,8,7,1,-3.389987609768417,13.10484074893431,0.032831296295337146,0.014213474545987807,0.07061513748628029,16130.50833934357,6983.293246562,34694.2762740718
256,Ontario,55-59,Female,538290.0,4365.021026016439,0.00810905093168448,8,8,0,-4.806632334041187,13.196152727374821,0.008624148625561049,0.0037173285548916892,0.019609280951933625,4642.292963653257,2001.0007878126473,10555.479843616351
257,Ontario,55-59,Male,530530.0,16062.507261421673,0.03027634113324727,8,8,1,-3.4666445563117985,13.181631785861388,0.03078252053030021,0.013782126452692672,0.06830012791451448,16331.05061694017,7311.8315469470435,36235.26686248737
258,Ontario,60-64,Female,480895.0,3637.393511504075,0.00756379981389716,8,9,0,-4.876789043761073,13.083404230039735,0.007651389953675248,0.00326696151994677,0.01712436680264044,3679.5151717726585,1571.0654601348022,8235.022373555774
259,Ontario,60-64,Male,457695.0,12318.163798836233,0.026913476876164768,8,9,1,-3.587845842042752,13.033958302395916,0.026664339787299107,0.011908910265612483,0.05918404453076653,12204.134998947864,5450.648684019506,27088.24126150919
260,Ontario,65-69,Female,407625.0,2761.872160227582,0.006775522012211179,8,10,0,-4.98764028533758,12.91810291309162,0.006676747345782964,0.003014468836838923,0.015680287009156867,2721.6091368247808,1228.772859616466,6391.676992107568
261,Ontario,65-69,Male,371540.0,8321.955317214917,0.022398544752152978,8,10,1,-3.776106086679695,12.825411808945395,0.022284534079531078,0.010101949541076124,0.050906789554910015,8279.595791908976,3753.278332491423,18913.908591231266
262,Ontario,70-74,Female,340965.0,1941.162779306862,0.005693143810381892,8,11,0,-5.16278325689256,12.739535111701693,0.005507614542602145,0.002416786373208871,0.012469564129542976,1877.9037925183402,824.0395657411627,4251.684933429621
263,Ontario,70-74,Male,304340.0,5152.629705527975,0.016930504388276188,8,11,1,-4.061562826841752,12.625900776474106,0.018047399180222953,0.007788280198351141,0.04056277566655774,5492.545466509054,2370.2851955661863,12344.875146360184
264,Ontario,75-79,Female,240550.0,1024.5309403673382,0.004259118438442479,8,12,0,-5.454424865128985,12.3906832471276,0.003740507148548004,0.0015830350369798601,0.00828665642167305,899.7789945832224,380.79907814550535,1993.3552022334522
265,Ontario,75-79,Male,204120.0,2224.857975385921,0.010899754925465025,8,12,1,-4.50805538144101,12.226463335177908,0.011837950945855527,0.005201329176574144,0.026742148191862304,2416.3625470680304,1061.6953115223143,5458.607288922934
266,Ontario,80-84,Female,175285.0,441.58734890943265,0.0025192534952188303,8,13,0,-5.9812702212462145,12.074168499649808,0.0017792087702646188,0.0007907726298497909,0.004133014223574018,311.8686092958337,138.6105804232206,724.4553981791717
267,Ontario,80-84,Male,136775.0,689.9785790866792,0.005044624961335619,8,13,1,-5.284374574587863,11.826092518932027,0.005166681375202271,0.0022287780513787128,0.01162242134630771,706.6728450932907,304.84111797732345,1589.6566796412371
268,Ontario,85+,Female,121420.0,112.59188565826729,0.0009272927496151152,8,14,0,-6.982313516049713,11.707010888684424,0.00046456584618614015,0.00020789695897672879,0.0010938368195822846,56.40758504392114,25.24284875895441,132.81366663368098
269,Ontario,85+,Male,80880.0,94.47450690955978,0.0011680824296434196,8,14,1,-6.751223058571795,11.300721853694354,0.0011460328809137583,0.0004798647987198823,0.0025406374963028596,92.69113940830478,38.81146492046408,205.48676070097528
270,Prince Edward Island,18-19,Female,1804.0,26.753131598417298,0.01482989556453287,9,0,0,-4.196169207171147,7.4977617006225685,0.0169973282368988,0.007370408870341664,0.038378074619617404,30.663180139365437,13.296217602096362,69.2340466137898
271,Prince Edward Island,18-19,Male,1886.0,139.97690198,0.07421893,9,0,1,-2.523618542278075,7.542213463193403,0.06286528031019413,0.028138691022892928,0.13121536204838363,118.56391866502612,53.06957126917606,247.47217282325153
272,Prince Edward Island,20-24,Female,5160.0,76.3552983470513,0.014797538439351028,9,1,0,-4.198386319510671,8.548691858475609,0.01774638688322749,0.007788032059187226,0.0400235440896721,91.57135631745385,40.186245425406085,206.52148750270803
273,Prince Edward Island,20-24,Male,6030.0,444.18953980441466,0.07366327359940542,9,1,1,-2.5317334519163683,8.704502289721232,0.07283497166901981,0.033127364560899056,0.1527822845384509,439.19487916418944,199.7580083022213,921.277175766859
274,Prince Edward Island,25-29,Female,4675.0,68.96293160983583,0.014751429221355259,9,2,0,-4.201553991001343,8.449984441722787,0.014870407146573433,0.006544471792362574,0.033778952723934136,69.5191534102308,30.595405629295033,157.91660398439208
275,Prince Edward Island,25-29,Male,5170.0,376.09499342309056,0.07274564669692274,9,2,1,-2.5452588461687546,8.550627967502475,0.058481307840038896,0.026344305866256464,0.12557534825090677,302.3483615330011,136.20006132854593,649.224550457188
276,Prince Edward Island,30-34,Female,4505.0,66.37225531992948,0.014733020048818974,9,3,0,-4.202821413546927,8.412943170042439,0.014050056628546418,0.006208914377986303,0.032213965481711175,63.295505111601614,27.971159272828295,145.12391449510883
277,Prince Edward Island,30-34,Male,4365.0,311.8155065436231,0.07143539668811526,9,3,1,-2.564846458086359,8.381373468273702,0.04920180856181314,0.0217219030658655,0.10567343469473442,214.76589437231434,94.81610688250291,461.26454244251573
278,Prince Edward Island,35-39,Female,4815.0,70.54210143447993,0.014650488356070598,9,4,0,-4.208522742596765,8.479491324232226,0.01493645278168067,0.006708347797173906,0.03432200599154042,71.91902014379242,32.300694643392355,165.26045884926714
279,Prince Edward Island,35-39,Male,4420.0,310.3424152512611,0.07021321612019482,9,4,1,-2.5834187380839793,8.393894975071744,0.04938620410442204,0.022383691074211485,0.10718673930740522,218.28702214154544,98.93591454801476,473.7653877387311
280,Prince Edward Island,40-44,Female,4960.0,72.12378361214274,0.014541085405673941,9,5,0,-4.216129316861442,8.509161019718974,0.0160303445868311,0.006997251582139316,0.03575462155689791,79.51050915068225,34.70636784741101,177.34292292221363
281,Prince Edward Island,40-44,Male,4595.0,316.32179551803654,0.06884043428031263,9,5,1,-2.604639374472122,8.432724034789787,0.0535196951431626,0.024420601566146092,0.11602506397585938,245.92299918283214,112.2126641964413,533.1351689690738
282,Prince Edward Island,45-49,Female,5225.0,74.8703579849081,0.014329255116728822,9,6,0,-4.231019108896691,8.561210076833012,0.016309556524087745,0.006995022682106602,0.03634682425598593,85.21743283835846,36.548993514006995,189.91215673752646
283,Prince Edward Island,45-49,Male,5100.0,340.03018861668346,0.06667258600327126,9,6,1,-2.638962201341319,8.536995818712418,0.05668116344879201,0.025866640852608258,0.12343854023821944,289.0739335888392,131.91986834830212,629.5365552149192
284,Prince Edward Island,50-54,Female,5310.0,74.27874278060061,0.013988463800489757,9,7,0,-4.255435078855527,8.577347114235984,0.015163576855878887,0.006691701284412548,0.033687372815194995,80.51859310471689,35.53293382023063,178.87994964868543
285,Prince Edward Island,50-54,Male,5265.0,332.35871064495734,0.06312606090122647,9,7,1,-2.697415042662963,8.568836424568076,0.053938430825108144,0.02390128339575471,0.11552474717431024,283.98583829419437,125.84025707864855,608.2377938727434
286,Prince Edward Island,55-59,Female,6225.0,83.21642729353546,0.013368100770045858,9,8,0,-4.301425691343292,8.736328721332908,0.015414436621160307,0.006858108317420685,0.035041715821987715,95.95486796672292,42.69172427594376,218.13468099187352
287,Prince Edward Island,55-59,Male,5780.0,331.65359526734596,0.05737951475213598,9,8,1,-2.798976393183298,8.662158961666423,0.051521223969476886,0.023383235143608,0.11234225918413186,297.7926745435764,135.15509913005423,649.3382580842822
288,Prince Edward Island,60-64,Female,5790.0,71.47258335215147,0.012344142202444123,9,9,0,-4.3821526800432,8.663887570567042,0.014340100681115775,0.006589907537041319,0.03365274587473195,83.02918294366033,38.15556463946924,194.849398614698
289,Prince Edward Island,60-64,Male,5440.0,272.08462640668625,0.0500155563247585,9,9,1,-2.9441115258483155,8.601534339849989,0.04852533080200664,0.021523236662632787,0.10390588531264516,263.9777995629161,117.08640744472235,565.2480161007896
290,Prince Edward Island,65-69,Female,5175.0,57.902983878391424,0.011188982391959696,9,10,0,-4.481573649912004,8.55159461813357,0.013196758499664146,0.00585360288046284,0.029966401524671588,68.29322523576195,30.2923949063952,155.07612789017546
291,Prince Edward Island,65-69,Male,4840.0,198.7461748314363,0.04106325926269345,9,10,1,-3.150711322440605,8.484669999710677,0.04420286973946457,0.01922781171224396,0.09450319686526037,213.9418895390085,93.06260868726076,457.3954728278602
292,Prince Edward Island,70-74,Female,4440.0,42.43738907109267,0.009557970511507358,9,11,0,-4.640775922977073,8.39840965542627,0.01118493631685772,0.005006858809323096,0.025410812317196767,49.66111724684828,22.230453113394546,112.82400668835365
293,Prince Edward Island,70-74,Male,4205.0,129.1850215311046,0.03072176493010811,9,11,1,-3.4515803481889513,8.344029572407049,0.038460757350891994,0.01708083806213165,0.08368342777357028,161.72748466050083,71.8249240512636,351.88881378786306
294,Prince Edward Island,75-79,Female,2885.0,19.69118747591478,0.00682536827588034,9,12,0,-4.980260211895402,7.9672801789422,0.00698893243318466,0.0030030421964340613,0.016005123795722366,20.163070069737742,8.663776736712267,46.17478215065903
295,Prince Edward Island,75-79,Male,2450.0,45.723806362463534,0.018662778107127975,9,12,1,-3.9623850890227703,7.803843303538772,0.021927925589359264,0.00989624149405565,0.0497299185177717,53.723417693930195,24.245791660436343,121.83830036854066
296,Prince Edward Island,80-84,Female,2070.0,8.324952994255366,0.004021716422345587,9,13,0,-5.512016671472405,7.635303886259415,0.003290002300554394,0.0014537275929994266,0.0075303024201114266,6.810304762147596,3.0092161175088132,15.587726009630654
297,Prince Edward Island,80-84,Male,1490.0,10.165752430245934,0.006822652637748949,9,13,1,-4.980660899593036,7.306531398939505,0.008754608391766075,0.0038934495623484783,0.019913601361869794,13.044366503731451,5.801239847899232,29.671266029185993
298,Prince Edward Island,85+,Female,1325.0,1.647744494907805,0.0012435807508738152,9,14,0,-6.688516003811522,7.1891677384203225,0.000789297375465299,0.0003504382137962662,0.0018391401816964883,1.0458190224915211,0.4643306332800527,2.436860740747847
299,Prince Edward Island,85+,Male,845.0,0.8383819977761611,0.000992168044705516,9,14,1,-6.914625404551966,6.739336627357174,0.0018699740336423575,0.0008006919158808547,0.004223895841809055,1.5801280584277921,0.6765846689193222,3.569191986328651
300,Quebec,18-19,Female,83268.0,884.2602197031628,0.010619448283892524,10,0,0,-4.534391978161035,11.32981960068755,0.00794162665290835,0.0034873840008450858,0.018182520058202443,661.2833681343724,290.3874909823686,1514.0220802064011
301,Quebec,18-19,Male,86952.0,2425.000817168381,0.027888959623336797,10,0,1,-3.5512391389190014,11.373111521243024,0.030297021535343263,0.013456627603497508,0.0678340889298152,2634.3866165411673,1170.0806833793154,5898.309700625291
302,Quebec,20-24,Female,242705.0,2571.769620450283,0.010596277870049168,10,1,0,-4.53659966567633,12.399601993068202,0.008466039841568601,0.0036123216393590877,0.018716287892228147,2054.750199747907,876.7285234806474,4542.536652883233
303,Quebec,20-24,Male,260455.0,7219.605618261602,0.027719205307103346,10,1,1,-3.557519140834726,12.470185380531781,0.033080256525947135,0.014773102976246462,0.07330385414872087,8615.91821346556,3847.7285356782722,19092.355332305095
304,Quebec,25-29,Female,272150.0,2874.791155940023,0.010563259805034074,10,2,0,-4.539753907616992,12.514108663862347,0.008788347451617351,0.004009915013125266,0.020681306495639987,2391.748758957662,1091.298370822041,5628.417562788422
305,Quebec,25-29,Male,292410.0,8029.551196877674,0.027459906285276406,10,2,1,-3.567184314551087,12.585912205999366,0.03413820356951894,0.015435151370087465,0.07622100001435422,9982.352105763033,4513.392612127276,22287.78261419732
306,Quebec,30-34,Female,264215.0,2779.6714233946236,0.010520490598166734,10,3,0,-4.543854215766779,12.484518444629039,0.008343742259644899,0.003639330271667758,0.01901715599623846,2204.541861132077,961.5656477286966,5024.617871546145
307,Quebec,30-34,Male,274925.0,7471.769995279832,0.02717748475140432,10,3,1,-3.577812791709261,12.524253612179136,0.031672594780486424,0.01433248461687974,0.07148033709668696,8707.58812002523,3940.3583332956623,19651.731676306663
308,Quebec,35-39,Female,286415.0,2996.3444327640705,0.010461548566814135,10,4,0,-4.549532129525583,12.565197086998818,0.00899598566205476,0.003874663448055592,0.02014697771928017,2576.585233397414,1109.7617314748425,5770.39662346763
309,Quebec,35-39,Male,295650.0,7947.387441110973,0.026881066941014622,10,4,1,-3.5890841004625216,12.596931601248976,0.03352761253914549,0.014794553109787228,0.07283480749087051,9912.438647198363,4374.009626908594,21533.610834675866
310,Quebec,40-44,Female,279005.0,2892.5188989007324,0.010367265457252495,10,5,0,-4.558680609092238,12.538984981789874,0.009169020962561078,0.004149848004785466,0.021486340680084447,2558.2026936593534,1157.8283425751688,5994.7964814469615
311,Quebec,40-44,Male,288690.0,7646.853970482285,0.02648811517711831,10,5,1,-3.6042138845708576,12.573108727018557,0.03443933126066973,0.015527009413185095,0.07873834242309478,9942.290541642746,4482.492347492405,22730.972074123234
312,Quebec,45-49,Female,257440.0,2627.5941201176915,0.010206627253409305,10,6,0,-4.574458966914369,12.45854196222621,0.008122001638098297,0.0036276767572665097,0.018999757824693386,2090.9281017120256,933.9091043906902,4891.297654389065
313,Quebec,45-49,Male,265255.0,6860.67365246993,0.025864446108348305,10,6,1,-3.628681177823002,12.488446906439943,0.030432183584982807,0.013133197584851803,0.06696062991099495,8072.288856834614,3483.6463253698653,17761.641887040965
314,Quebec,50-54,Female,280525.0,2786.4046821873303,0.009932821253675539,10,7,0,-4.6019282462749365,12.544418126533067,0.008130635067082989,0.003608482329076652,0.01866559774716812,2280.8464021934556,1012.2695053642277,5236.166808024337
315,Quebec,50-54,Male,285035.0,7086.4281627733735,0.024861607040445467,10,7,1,-3.6692546748067265,12.560367258728167,0.030119530279995598,0.013249905913951403,0.06593022987785203,8585.120313358546,3776.686932183138,18792.423073233553
316,Quebec,55-59,Female,320080.0,3042.0461529681743,0.009504018223469678,10,8,0,-4.646491129296593,12.676326243531117,0.008096759681239414,0.0035046539095257537,0.01863769648763455,2591.6108387711115,1121.7696233610031,5965.553891762067
317,Quebec,55-59,Male,322420.0,7510.787359657232,0.023295041745726792,10,8,1,-3.7359440816643374,12.68361032242999,0.02955255594558002,0.012950202747912132,0.06389934801453273,9528.33508797391,4175.404369981829,20602.427786845645
318,Quebec,60-64,Female,306825.0,2719.994345789886,0.008864969757320578,10,9,0,-4.716743253548959,12.634032831465708,0.007700772670352483,0.0033746719884309774,0.017342739161587083,2362.7895745809005,1035.4337328503345,5321.185943253957
319,Quebec,60-64,Male,303635.0,6370.15940287891,0.02097966111574394,10,9,1,-3.8429989673687657,12.623581601126464,0.027662737915389445,0.012045512741891893,0.06072440501681317,8399.375426939274,3657.4392613843447,18438.05471728007
320,Quebec,65-69,Female,260465.0,2064.4737973901165,0.007926108296278258,10,10,0,-4.829635434019037,12.47022377414309,0.0067279280153395415,0.0029109215761605983,0.015404542591342591,1752.3897705154136,758.1931883346703,4012.344186054048
321,Quebec,65-69,Male,253155.0,4493.229080459338,0.01774892488972897,10,10,1,-4.013522008482018,12.441757228338695,0.023937373746126277,0.01072026725907788,0.05413003926443406,6059.865850700598,2713.8892579718604,13703.290089987806
322,Quebec,70-74,Female,220055.0,1447.049231166681,0.006575852542167554,10,11,0,-5.017753476401579,12.301632794089706,0.005594839828118417,0.002420574095939289,0.012904261798760308,1231.172478376598,532.6594326819203,2839.6473301261994
323,Quebec,70-74,Male,206355.0,2767.8993511301105,0.013413289482348916,10,11,1,-4.298005250819385,12.237353265563206,0.019221841945709372,0.008596521344630032,0.042533598813234576,3966.5231947068573,1773.9351620711302,8777.020783105021
324,Quebec,75-79,Female,157650.0,758.2846540934368,0.004809924859457258,10,12,0,-5.332252286945441,11.968132664973206,0.0038561801622405195,0.001725624582479979,0.008937387963404535,607.9268025772179,272.0447154279687,1408.9792124307248
325,Quebec,75-79,Male,139090.0,1175.8447141112053,0.008453840780151019,10,12,1,-4.764644633516104,11.842876484601176,0.01258686907262736,0.005517144616626977,0.029156336038239253,1750.7076193117393,767.3796447266462,4055.354779558698
326,Quebec,80-84,Female,108410.0,297.4727057440539,0.0027439600197772702,10,13,0,-5.895605407697667,11.593675614655337,0.0017374388183375123,0.0007445962209920813,0.003941163143080843,188.35574229596972,80.72167631775154,427.2614963413942
327,Quebec,80-84,Male,84110.0,319.58720093589625,0.0037996338239911576,10,13,1,-5.569043708230277,11.339880744956483,0.004993025725505405,0.0021600396912873124,0.011451972439353282,419.9633937722596,181.68093843417586,963.2254018740045
328,Quebec,85+,Female,78160.0,73.17774592183946,0.0009362557052435959,10,14,0,-6.97268523516691,11.266513286716664,0.0004707138617781218,0.00020404665904089124,0.0010771151525250148,36.790995436578,15.948286870636059,84.18732032135516
329,Quebec,85+,Male,49470.0,42.183917997215374,0.0008527171618600238,10,14,1,-7.06622956499451,10.809121704221754,0.0011038643863952133,0.0004849878333560377,0.0024992228116045953,54.608171194971206,23.992348116123186,123.63655249007932
330,Saskatchewan,18-19,Female,13896.0,82.60432500756852,0.00594446783301443,11,0,0,-5.11933206138347,9.53935630792094,0.004609013656629896,0.0020044705202370955,0.01051797076990709,64.04685377252903,27.85412234921468,146.15772181862891
331,Saskatchewan,18-19,Male,14752.0,187.27925813741172,0.012695177476776825,11,0,1,-4.353756634050336,9.599133945796375,0.017906893877045752,0.00807715307186363,0.040698820996554926,264.16249847417896,119.15416211613227,600.3890073411783
332,Saskatchewan,20-24,Female,35410.0,208.69433175359939,0.005893655231674651,11,1,0,-5.127967799813361,10.474749545105949,0.004279171172115108,0.0018824274838679718,0.009746073626611743,151.52545120459595,66.65675720376488,345.1084671183218
333,Saskatchewan,20-24,Male,39485.0,494.9500908790985,0.012535142228165088,11,1,1,-4.3666048310466055,10.583676131931682,0.017585399535585307,0.007580376221120266,0.03837462618090228,694.3595006625858,299.3111550909337,1515.2221147529265
334,Saskatchewan,25-29,Female,38550.0,224.79988369498653,0.005831384791050234,11,2,0,-5.138652324638507,10.559711378991475,0.004295615760170743,0.001896341285949731,0.009955335555576587,165.59598755458214,73.10395657336214,383.77818566747743
335,Saskatchewan,25-29,Male,42040.0,515.2135767478701,0.0122553181909579,11,2,1,-4.389464264312786,10.646376824990888,0.01729928880980814,0.0077374915806527455,0.0393153947015063,727.2621015643342,325.2841460506414,1652.8191932513248
336,Saskatchewan,30-34,Female,42230.0,243.50649269152674,0.0057661968432755565,11,3,0,-5.1499596561891545,10.65088614792799,0.00463424523309844,0.0019871901916686196,0.010458751968081407,195.70417619374714,83.9190417941658,441.6730956120778
337,Saskatchewan,30-34,Male,44210.0,527.383316633543,0.011929050364929722,11,3,1,-4.416777874192201,10.69670628682029,0.017762299201441848,0.007926973115403272,0.039915870670859305,785.2712476957441,350.45148143197866,1764.68064235869
338,Saskatchewan,35-39,Female,41495.0,235.41330574975203,0.0056732933064164845,11,4,0,-5.166296052240732,10.633328217032549,0.004507451625048407,0.0019631707218360182,0.01027006050659215,187.03670518138367,81.46176910258558,426.15616072104126
339,Saskatchewan,35-39,Male,42780.0,495.6439545809526,0.011585880191233114,11,4,1,-4.4463146277345365,10.663825982636396,0.017173700201763613,0.0075133482100527066,0.03872540721258357,734.6908946314473,321.4210364260548,1656.6729205543252
340,Saskatchewan,40-44,Female,36070.0,200.26969098526982,0.005552250928341276,11,5,0,-5.1879841388058985,10.493216773897585,0.004118793584877827,0.0018120985816730455,0.00939520042075499,148.56488460654322,65.36239584094675,338.88487917663247
341,Saskatchewan,40-44,Male,37640.0,422.48325297050764,0.011224315966272786,11,5,1,-4.478385001656395,10.535822593699315,0.015761308822955622,0.007034639791382205,0.036304711002730625,593.2556640960496,264.7838417476262,1366.5093221427808
342,Saskatchewan,45-49,Female,33010.0,178.69577152375842,0.005413382960428913,11,6,0,-5.213452976979012,10.40456582484724,0.0036019973267475986,0.0016034426107395408,0.00831410774342171,118.90193175593824,52.92964058051224,274.4486966103507
343,Saskatchewan,45-49,Male,33930.0,366.41323603772616,0.010799093310867262,11,6,1,-4.517435274326654,10.432054857778276,0.01380457329117221,0.0060702655874538495,0.031171952464178768,468.3891717694731,205.9641113823091,1057.6643471095856
344,Saskatchewan,50-54,Female,32985.0,172.09001343938027,0.005217220355900569,11,7,0,-5.25055964021255,10.403808191656971,0.0033054937539243453,0.0014572344117676753,0.0075382469958662456,109.03171147319453,48.06687707215677,248.6490771586481
345,Saskatchewan,50-54,Male,34680.0,352.24970057723533,0.010157142461857997,11,7,1,-4.579369051933335,10.453918430894479,0.01284257361262246,0.0055664888406386235,0.028405908701699,445.3804528857469,193.04583299334746,985.1169137749214
346,Saskatchewan,55-59,Female,38640.0,190.41978842664963,0.004928048354726957,11,8,0,-5.307872009330698,10.562043288326453,0.003385805860299053,0.0014712010635232675,0.007774409648629305,130.8275384419554,56.84720909453905,300.4031888230364
347,Saskatchewan,55-59,Male,39815.0,370.24217352656376,0.00929906250223694,11,8,1,-4.668499121410034,10.591999004691544,0.012784012121649082,0.005535353339532905,0.028583202709686235,508.9954426234582,220.3900932135026,1138.0402158861575
348,Saskatchewan,60-64,Female,36460.0,165.07291820460006,0.00452750735613275,11,9,0,-5.393045955882565,10.503971048232653,0.003155298611092407,0.0013652066452547055,0.0071747462977636515,115.04218736042917,49.77543428598656,261.5912500164627
349,Saskatchewan,60-64,Male,37285.0,302.95761130702374,0.008125455580180333,11,9,1,-4.804594833917808,10.526346379977895,0.01188920988444576,0.005327573500296352,0.02742552983495301,443.2891905415601,198.63857795854946,1022.560879896223
350,Saskatchewan,65-69,Female,29510.0,116.46446266980908,0.003946610053195835,11,10,0,-5.5309438644567654,10.292484467936985,0.0026483445981557475,0.0011666755948667883,0.006039591400545764,78.15264909157611,34.42859680451892,178.22834223010548
351,Saskatchewan,65-69,Male,29680.0,198.47050770763894,0.006687011715216945,11,10,1,-5.000878714019655,10.298228697281317,0.009808890496617605,0.004414684505650741,0.022808851733445604,291.12786993961055,131.027836127714,676.9667194486656
352,Saskatchewan,70-74,Female,22680.0,72.10939005384807,0.0031794263692172873,11,11,0,-5.747869994016147,10.029238757841688,0.001999291602546658,0.0008744207887295029,0.004542146180126547,45.3439335457582,19.831863488385128,103.01587536527008
353,Saskatchewan,70-74,Male,21680.0,105.6119650715315,0.00487140060293042,11,11,1,-5.319490480548548,9.984145455553582,0.007083134603152578,0.0030611606554939736,0.015889576208672433,153.5623581963479,66.36596301110934,344.4860122040183
354,Saskatchewan,75-79,Female,16580.0,37.71153850538037,0.0022745198133522536,11,12,0,-6.083709209449197,9.715952428689286,0.0014080356179231848,0.0006040067245836454,0.003184518845205967,23.345230545166405,10.01443149359684,52.79932245351493
355,Saskatchewan,75-79,Male,14470.0,42.212192216769445,0.002917221300398718,11,12,1,-5.834202240538203,9.57983281962553,0.004564699474724204,0.00198428384771831,0.010383293316284462,66.05120139925923,28.712587276483944,150.24625428663617
356,Saskatchewan,80-84,Female,12780.0,16.084835655028755,0.001258594339204128,11,13,0,-6.676500397539878,9.455636727931525,0.000708293000128362,0.0003050348668535816,0.0015868174977526509,9.051984541640467,3.898345598388773,20.279527621278877
357,Saskatchewan,80-84,Male,9795.0,11.465094564869496,0.0011705048049892289,11,13,1,-6.749148975586868,9.189627330378642,0.0020157012196340323,0.0009060498537583638,0.004736494292748664,19.743793446315347,8.874758317563174,46.393961597473165
358,Saskatchewan,85+,Female,9855.0,4.35060768646984,0.000441461967170963,11,14,0,-7.724977126763853,9.19573421958682,0.00020268477747102296,8.981826729086975e-05,0.00047314937095400066,1.9974584819769312,0.8851590241515214,4.662887050751676
359,Saskatchewan,85+,Male,6250.0,1.353228389710723,0.00021651654235371566,11,14,1,-8.437627065354933,8.740336742730447,0.00048160922799236964,0.0002130652541838318,0.0011230341811473178,3.0100576749523102,1.3316578386489488,7.0189636321707365
360,Yukon,18-19,Female,400.0,1.0351380221777227,0.0025878450554443068,12,0,0,-5.954338575205942,5.991464547107982,0.002496472279704263,0.0010907390433528273,0.0057776254735219445,0.9985889118817051,0.4362956173411309,2.311050189408778
361,Yukon,18-19,Male,434.0,5.531749317278837,0.012745966168845246,12,0,1,-4.349712543453163,6.073044534100405,0.00999558844236346,0.004339726845891955,0.02272509790867716,4.338085383985741,1.8834414511171085,9.862692492365888
362,Yukon,20-24,Female,1115.0,2.880939055148215,0.0025838018431822555,12,1,0,-5.95590623645711,7.016609683894219,0.002536811848418305,0.0011016340160703922,0.00568647089364519,2.82854521098641,1.2283219279184874,6.340415046414387
